InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538483,23166,MEDIUM CERAMIC TOP STORAGE JAR,32,2022-10-28 00:00:00,1.1,11145,Japan
539157,22720,SET OF 3 CAKE TINS PANTRY DESIGN,34,2022-11-08 00:00:00,4.06,11043,France
537106,23355,HOT WATER BOTTLE KEEP CALM,35,2023-04-20 00:00:00,-0.01,10970,Germany
539225,84997C,RECYCLED ACRYLIC BEAD NECKLACE,43,2022-10-14 00:00:00,1.17,11363,United Kingdom
540141,22616,PACK OF 12 LONDON TISSUES,44,2022-05-05 00:00:00,0.69,10684,Canada
538905,22197,SMALL POPCORN HOLDER,47,2023-05-16 00:00:00,0.65,,United Kingdom
536697,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,16,2023-12-01 00:00:00,2.15,10279,Switzerland
536416,23084,RABBIT NIGHT LIGHT,12,2023-11-06 00:00:00,1.88,10665,Spain
536773,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2023-10-08 00:00:00,5.74,10807,United Kingdom
C538770,22111,SCOTTIE DOG HOT WATER BOTTLE,46,2022-10-10 00:00:00,4.94,11318,USA
537232,21929,JUMBO BAG PINK POLKADOT,16,2023-06-15 00:00:00,1.8,10056,United Kingdom
538745,22632,HAND WARMER RED POLKA DOT,23,2022-05-21 00:00:00,2.48,11366,Japan
537046,22616,PACK OF 12 LONDON TISSUES,11,2023-04-01 00:00:00,0.7,10191,United Kingdom
538367,22900,SET 2 TEA TOWELS I LOVE LONDON,17,2022-11-30 00:00:00,2.58,11290,United Kingdom
540712,22900,SET 2 TEA TOWELS I LOVE LONDON,45,2022-01-18 00:00:00,3.1,10625,USA
537443,22632,HAND WARMER RED POLKA DOT,18,2023-10-11 00:00:00,2.37,11233,United Kingdom
537829,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2023-01-06 00:00:00,4.66,,Singapore
540299,20725,LUNCH BAG RED RETROSPOT,9,2023-09-16 00:00:00,1.96,11244,Australia
537263,20719,WOODLAND CHARLOTTE BAG,6,2022-12-01 00:00:00,0.82,10883,USA
540471,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2023-11-25 00:00:00,0.65,10049,Canada
538911,23166,MEDIUM CERAMIC TOP STORAGE JAR,30,2023-11-02 00:00:00,1.15,10991,Germany
540419,23084,RABBIT NIGHT LIGHT,32,2022-06-16 00:00:00,1.51,10385,Spain
536789,22961,JAM MAKING SET PRINTED,48,2023-01-02 00:00:00,1.16,11201,United Kingdom
536715,20725,LUNCH BAG RED RETROSPOT,3,2023-10-29 00:00:00,1.87,10175,France
538110,23203,LUNCH BAG APPLE DESIGN,32,2023-10-03 00:00:00,1.55,10672,United Kingdom
540835,47566,PARTY BUNTING,5,2023-07-06 00:00:00,4.87,11216,Japan
536620,23203,LUNCH BAG APPLE DESIGN,21,2023-11-27 00:00:00,1.66,10862,Italy
536703,22629,SPACEBOY LUNCH BOX,22,2022-11-08 00:00:00,1.93,11130,United Kingdom
538445,22720,SET OF 3 CAKE TINS PANTRY DESIGN,39,2023-10-08 00:00:00,5.08,11339,Spain
536838,21929,JUMBO BAG PINK POLKADOT,45,2022-03-11 00:00:00,1.48,11074,Switzerland
537879,22961,JAM MAKING SET PRINTED,41,2023-02-03 00:00:00,1.33,11259,United Kingdom
539981,21212,PACK OF 72 RETROSPOT CAKE CASES,47,2022-02-28 00:00:00,0.47,10687,Sweden
538175,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2023-12-22 00:00:00,5.87,10000,Japan
539763,22423,REGENCY CAKESTAND 3 TIER,1,2022-07-04 00:00:00,11.38,10513,United Kingdom
539890,23209,LUNCH BAG GINGHAM DESIGN,11,2022-11-28 00:00:00,1.66,10652,Norway
540209,22726,ALARM CLOCK BAKELIKE RED,32,2023-01-10 00:00:00,3.92,10042,United Kingdom
537943,22144,FINISH LINE ENAMEL MUG,38,2022-12-20 00:00:00,1.22,10969,Netherlands
537864,20719,WOODLAND CHARLOTTE BAG,49,2022-12-23 00:00:00,0.81,10686,United Kingdom
538751,21930,JUMBO STORAGE BAG SUKI,30,2022-03-12 00:00:00,2.45,10125,Spain
539948,21930,JUMBO STORAGE BAG SUKI,15,2023-11-20 00:00:00,2.3,10269,France
537502,22469,HEART OF WICKER SMALL,46,2022-06-19 00:00:00,1.27,10683,France
538643,22720,SET OF 3 CAKE TINS PANTRY DESIGN,45,2022-10-10 00:00:00,4.31,10841,France
540622,84997C,RECYCLED ACRYLIC BEAD NECKLACE,47,2022-11-11 00:00:00,0.96,10530,United Kingdom
539157,22720,SET OF 3 CAKE TINS PANTRY DESIGN,34,2022-11-08 00:00:00,4.06,11043,France
538744,23166,MEDIUM CERAMIC TOP STORAGE JAR,35,2022-12-01 00:00:00,1.23,11168,Italy
538197,84406B,CREAM CUPID HEARTS COAT HANGER,45,2023-08-27 00:00:00,2.79,11221,United Kingdom
540588,21977,PACK OF 60 PINK PAISLEY CAKE CASES,26,2023-02-15 00:00:00,0.49,,United Kingdom
540212,20719,WOODLAND CHARLOTTE BAG,33,2022-08-20 00:00:00,0.85,10372,United Kingdom
536880,22629,SPACEBOY LUNCH BOX,37,2023-07-17 00:00:00,1.67,10807,Singapore
537635,21064,WOOD S/3 CABINET ANT WHITE,29,2022-07-26 00:00:00,14.31,11087,United Kingdom
536750,22197,SMALL POPCORN HOLDER,25,2022-12-21 00:00:00,0.65,10016,Singapore
536392,23228,SPACESHIP LAMP,23,2023-05-18 00:00:00,2.24,10464,Sweden
C536654,22175,GIN + TONIC DIET METAL SIGN,3,2022-09-14 00:00:00,1.94,11446,United Kingdom
537477,23084,RABBIT NIGHT LIGHT,31,2022-04-17 00:00:00,1.59,10717,United Kingdom
540329,22616,PACK OF 12 LONDON TISSUES,25,2022-01-19 00:00:00,0.79,10653,Netherlands
540058,23084,RABBIT NIGHT LIGHT,49,2022-10-24 00:00:00,1.93,10138,United Kingdom
539299,22629,SPACEBOY LUNCH BOX,-45,2022-10-08 00:00:00,1.62,11239,Switzerland
536783,22961,JAM MAKING SET PRINTED,23,2022-10-02 00:00:00,1.34,10758,Singapore
540084,20727,,11,2022-03-12 00:00:00,1.94,10629,Germany
536982,23209,LUNCH BAG GINGHAM DESIGN,45,2023-11-06 00:00:00,1.93,,Spain
538697,22616,PACK OF 12 LONDON TISSUES,1,2023-04-10 00:00:00,0.81,10759,United Kingdom
537034,23228,SPACESHIP LAMP,37,2022-12-07 00:00:00,2.25,10171,United Kingdom
538779,23228,SPACESHIP LAMP,46,2023-09-13 00:00:00,2.74,10867,Germany
539973,85099B,JUMBO BAG RED RETROSPOT,21,2022-10-05 00:00:00,1.65,11075,United Kingdom
540318,23355,HOT WATER BOTTLE KEEP CALM,7,2022-10-02 00:00:00,5.53,,United Kingdom
539171,84406B,CREAM CUPID HEARTS COAT HANGER,24,2023-06-13 00:00:00,3.31,11254,United Kingdom
C538678,22111,SCOTTIE DOG HOT WATER BOTTLE,16,2023-04-13 00:00:00,4.97,11222,Norway
539726,22111,SCOTTIE DOG HOT WATER BOTTLE,32,2022-02-27 00:00:00,3.81,10767,United Kingdom
539985,23166,MEDIUM CERAMIC TOP STORAGE JAR,33,2023-11-26 00:00:00,1.19,,United Kingdom
540523,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,33,2023-10-11 00:00:00,2.37,11025,Norway
539382,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2023-06-23 00:00:00,3.91,10183,United Kingdom
539834,22900,SET 2 TEA TOWELS I LOVE LONDON,-21,2022-03-20 00:00:00,3.25,10641,United Kingdom
537285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,2023-03-21 00:00:00,3.02,11333,Germany
537456,21929,JUMBO BAG PINK POLKADOT,29,2022-11-19 00:00:00,1.96,10081,Denmark
537443,22086,,43,2023-03-18 00:00:00,2.59,10979,Norway
540591,22900,SET 2 TEA TOWELS I LOVE LONDON,30,2023-01-17 00:00:00,2.72,10066,Australia
539619,22457,NATURAL SLATE HEART CHALKBOARD,29,2023-10-09 00:00:00,1.78,,Finland
536720,22175,GIN + TONIC DIET METAL SIGN,32,2022-12-09 00:00:00,2.2,10968,Norway
536835,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2023-09-05 00:00:00,2.89,11432,United Kingdom
540067,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2022-04-02 00:00:00,0.53,11194,United Kingdom
540379,22629,SPACEBOY LUNCH BOX,-40,2022-06-22 00:00:00,2.04,11105,United Kingdom
537480,22632,HAND WARMER RED POLKA DOT,40,2023-12-28 00:00:00,2.22,10781,Germany
536486,21977,PACK OF 60 PINK PAISLEY CAKE CASES,44,2023-03-18 00:00:00,0.54,10375,Spain
537589,23209,LUNCH BAG GINGHAM DESIGN,15,2022-06-09 00:00:00,1.7,10851,Germany
539324,21064,WOOD S/3 CABINET ANT WHITE,-11,2023-08-11 00:00:00,17.16,10689,Belgium
540790,20719,WOODLAND CHARLOTTE BAG,7,2023-12-15 00:00:00,0.73,11188,Italy
538017,84406B,CREAM CUPID HEARTS COAT HANGER,31,2023-03-31 00:00:00,3.12,11327,Norway
539771,23166,MEDIUM CERAMIC TOP STORAGE JAR,23,2023-04-19 00:00:00,1.27,11046,United Kingdom
540184,47566,PARTY BUNTING,35,2023-03-04 00:00:00,5.65,10195,United Kingdom
537082,22457,NATURAL SLATE HEART CHALKBOARD,20,2023-06-23 00:00:00,1.88,10134,United Kingdom
537035,84406B,CREAM CUPID HEARTS COAT HANGER,46,2023-10-03 00:00:00,2.92,,United Kingdom
539815,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,17,2022-10-09 00:00:00,2.72,10049,United Kingdom
539726,22197,,31,2022-07-25 00:00:00,0.86,10589,United Kingdom
540730,20725,LUNCH BAG RED RETROSPOT,34,2023-12-14 00:00:00,1.82,10486,Denmark
538195,22382,LUNCH BOX WITH CUTLERY RETROSPOT,19,2022-09-29 00:00:00,2.15,10809,Australia
539620,47566,PARTY BUNTING,21,2022-11-05 00:00:00,4.21,10984,Netherlands
540438,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,39,2022-08-19 00:00:00,2.88,11409,Italy
537096,21217,RED RETROSPOT MINI CASES,21,2023-02-06 00:00:00,0.97,10877,United Kingdom
540541,23355,HOT WATER BOTTLE KEEP CALM,20,2023-12-02 00:00:00,4.19,10884,Sweden
537214,20719,WOODLAND CHARLOTTE BAG,48,2023-07-10 00:00:00,0.94,10432,Germany
538663,22144,FINISH LINE ENAMEL MUG,41,2023-11-11 00:00:00,0.91,10204,United Kingdom
536914,22197,SMALL POPCORN HOLDER,18,2022-10-05 00:00:00,0.67,10271,Germany
539559,21064,WOOD S/3 CABINET ANT WHITE,29,2022-09-09 00:00:00,18.18,11314,United Kingdom
536459,23355,HOT WATER BOTTLE KEEP CALM,37,2022-12-01 00:00:00,4.48,11158,Switzerland
538483,23355,,49,2023-03-04 00:00:00,4.7,10550,United Kingdom
537667,22144,FINISH LINE ENAMEL MUG,47,2022-01-19 00:00:00,0.95,10439,Germany
539979,22961,JAM MAKING SET PRINTED,18,2022-11-03 00:00:00,1.37,10062,Germany
538940,21977,PACK OF 60 PINK PAISLEY CAKE CASES,26,2023-11-22 00:00:00,0.59,10849,United Kingdom
537990,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,32,2023-07-12 00:00:00,1.54,10298,United Kingdom
537139,23084,RABBIT NIGHT LIGHT,33,2023-08-14 00:00:00,1.76,10478,Netherlands
540113,22629,SPACEBOY LUNCH BOX,39,2023-10-01 00:00:00,2.21,10764,United Kingdom
536943,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,6,2022-12-18 00:00:00,1.36,10523,United Kingdom
537478,22726,ALARM CLOCK BAKELIKE RED,-2,2023-08-27 00:00:00,3.91,10802,France
539606,22423,REGENCY CAKESTAND 3 TIER,-18,2023-05-29 00:00:00,10.48,10892,United Kingdom
538501,22961,JAM MAKING SET PRINTED,1,2022-12-01 00:00:00,1.71,10661,Belgium
537370,20725,LUNCH BAG RED RETROSPOT,20,2023-10-18 00:00:00,1.66,11167,Germany
540298,20725,LUNCH BAG RED RETROSPOT,1,2022-09-18 00:00:00,1.38,10443,United Kingdom
538988,21064,WOOD S/3 CABINET ANT WHITE,38,2022-12-08 00:00:00,14.64,10254,Australia
536389,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2023-01-10 00:00:00,3.89,11054,Spain
539224,22469,HEART OF WICKER SMALL,16,2022-06-12 00:00:00,1.24,11246,United Kingdom
536887,22720,SET OF 3 CAKE TINS PANTRY DESIGN,41,2022-08-16 00:00:00,5.86,10402,United Kingdom
538987,21217,RED RETROSPOT MINI CASES,8,2023-12-17 00:00:00,0.77,11024,Spain
540074,20727,LUNCH BAG BLACK SKULL,35,2022-11-21 00:00:00,1.38,10447,United Kingdom
536768,22900,SET 2 TEA TOWELS I LOVE LONDON,7,2022-05-05 00:00:00,2.95,11248,United Kingdom
540503,22457,NATURAL SLATE HEART CHALKBOARD,49,2023-06-03 00:00:00,2.46,10283,United Kingdom
537812,21212,PACK OF 72 RETROSPOT CAKE CASES,23,2022-12-13 00:00:00,0.54,11043,Switzerland
538180,22632,HAND WARMER RED POLKA DOT,47,2022-11-06 00:00:00,2.25,10234,Netherlands
C537573,23084,RABBIT NIGHT LIGHT,45,2023-09-28 00:00:00,1.57,11486,Canada
537413,47566,PARTY BUNTING,34,2022-08-23 00:00:00,4.66,10071,Singapore
536894,23209,LUNCH BAG GINGHAM DESIGN,1,2022-11-12 00:00:00,1.54,11127,United Kingdom
536811,22469,HEART OF WICKER SMALL,2,2022-11-23 00:00:00,1.44,11367,Belgium
538846,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,44,2022-11-08 00:00:00,1.54,10070,Australia
538654,23355,HOT WATER BOTTLE KEEP CALM,30,2023-05-27 00:00:00,0.0,10572,United Kingdom
539078,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,38,2023-07-27 00:00:00,3.59,11161,United Kingdom
538010,85099B,JUMBO BAG RED RETROSPOT,48,2023-12-08 00:00:00,1.49,,Belgium
539222,23203,LUNCH BAG APPLE DESIGN,9,2023-02-07 00:00:00,1.68,10321,Denmark
538738,23355,HOT WATER BOTTLE KEEP CALM,34,2023-11-09 00:00:00,4.61,10295,USA
537319,21212,PACK OF 72 RETROSPOT CAKE CASES,44,2023-01-28 00:00:00,0.52,10535,Australia
538592,21930,JUMBO STORAGE BAG SUKI,33,2022-03-28 00:00:00,1.71,11315,United Kingdom
538261,23084,RABBIT NIGHT LIGHT,41,2023-12-02 00:00:00,1.65,11258,Portugal
536452,23355,HOT WATER BOTTLE KEEP CALM,27,2022-12-09 00:00:00,4.56,10425,France
538504,20727,LUNCH BAG BLACK SKULL,40,2022-03-08 00:00:00,1.36,10036,United Kingdom
538674,22900,SET 2 TEA TOWELS I LOVE LONDON,15,2022-12-01 00:00:00,2.68,10448,France
539618,22457,NATURAL SLATE HEART CHALKBOARD,1,2022-10-21 00:00:00,1.9,10260,United Kingdom
539258,85099B,JUMBO BAG RED RETROSPOT,-46,2022-11-02 00:00:00,1.86,10047,United Kingdom
537614,22382,LUNCH BOX WITH CUTLERY RETROSPOT,-5,2022-10-13 00:00:00,2.18,10143,Sweden
537306,21977,PACK OF 60 PINK PAISLEY CAKE CASES,23,2022-08-07 00:00:00,0.48,11224,United Kingdom
538260,22616,PACK OF 12 LONDON TISSUES,15,2023-12-01 00:00:00,0.75,10566,United Kingdom
538642,22632,HAND WARMER RED POLKA DOT,23,2023-12-12 00:00:00,2.45,10373,France
540094,22197,SMALL POPCORN HOLDER,29,2022-09-22 00:00:00,0.76,10455,USA
539980,23203,LUNCH BAG APPLE DESIGN,45,2023-12-10 00:00:00,1.56,10926,United Kingdom
540434,23166,MEDIUM CERAMIC TOP STORAGE JAR,40,2023-01-31 00:00:00,1.18,11258,France
538986,23084,RABBIT NIGHT LIGHT,45,2023-08-25 00:00:00,1.95,10192,United Kingdom
539130,84997C,RECYCLED ACRYLIC BEAD NECKLACE,26,2023-03-28 00:00:00,1.25,,United Kingdom
538764,22144,FINISH LINE ENAMEL MUG,48,2022-06-11 00:00:00,1.01,10376,France
540138,84406B,CREAM CUPID HEARTS COAT HANGER,-2,2022-11-14 00:00:00,3.24,10795,United Kingdom
539327,23203,LUNCH BAG APPLE DESIGN,47,2022-12-11 00:00:00,1.94,10685,Norway
538819,22144,FINISH LINE ENAMEL MUG,21,2023-09-17 00:00:00,0.94,11430,United Kingdom
539838,20725,LUNCH BAG RED RETROSPOT,15,2023-06-19 00:00:00,1.39,11360,Australia
536686,22111,SCOTTIE DOG HOT WATER BOTTLE,25,2022-03-21 00:00:00,4.35,,Belgium
536691,22726,ALARM CLOCK BAKELIKE RED,17,2022-03-19 00:00:00,3.26,11434,Portugal
540381,22457,NATURAL SLATE HEART CHALKBOARD,32,2023-01-05 00:00:00,2.4,10982,Spain
538966,22629,SPACEBOY LUNCH BOX,47,2023-11-12 00:00:00,2.13,10285,United Kingdom
539145,22726,ALARM CLOCK BAKELIKE RED,18,2023-09-21 00:00:00,3.28,11495,United Kingdom
536901,22175,GIN + TONIC DIET METAL SIGN,4,2022-12-03 00:00:00,1.72,,United Kingdom
538756,23166,MEDIUM CERAMIC TOP STORAGE JAR,30,2023-02-03 00:00:00,1.18,10840,Japan
536619,21977,PACK OF 60 PINK PAISLEY CAKE CASES,33,2022-12-02 00:00:00,0.54,10473,United Kingdom
536410,22144,FINISH LINE ENAMEL MUG,2,2023-05-23 00:00:00,1.07,11174,United Kingdom
537694,47566,PARTY BUNTING,36,2022-09-04 00:00:00,5.6,10888,Canada
538369,23209,LUNCH BAG GINGHAM DESIGN,3,2022-10-06 00:00:00,1.85,11440,Belgium
537404,22197,SMALL POPCORN HOLDER,44,2023-09-21 00:00:00,0.72,10284,United Kingdom
540822,22720,,36,2023-12-13 00:00:00,4.26,10450,United Kingdom
536775,84997C,RECYCLED ACRYLIC BEAD NECKLACE,31,2022-11-08 00:00:00,0.85,10730,United Kingdom
537139,22900,SET 2 TEA TOWELS I LOVE LONDON,7,2022-12-15 00:00:00,2.4,10906,France
537224,22616,PACK OF 12 LONDON TISSUES,13,2022-08-02 00:00:00,0.82,10633,Singapore
537378,22900,SET 2 TEA TOWELS I LOVE LONDON,23,2023-06-09 00:00:00,2.64,10790,United Kingdom
537531,23166,MEDIUM CERAMIC TOP STORAGE JAR,42,2023-10-10 00:00:00,1.3,11107,United Kingdom
540062,22629,SPACEBOY LUNCH BOX,15,2023-08-18 00:00:00,2.19,11475,Switzerland
538883,22144,FINISH LINE ENAMEL MUG,44,2023-04-07 00:00:00,1.01,11145,Sweden
536518,22726,ALARM CLOCK BAKELIKE RED,41,2023-04-18 00:00:00,4.26,11157,United Kingdom
536811,85099B,JUMBO BAG RED RETROSPOT,-21,2022-11-29 00:00:00,1.89,10281,Australia
536834,84997C,RECYCLED ACRYLIC BEAD NECKLACE,26,2023-10-30 00:00:00,1.17,10274,United Kingdom
538919,21929,JUMBO BAG PINK POLKADOT,11,2022-11-05 00:00:00,1.82,10522,Australia
538043,20719,WOODLAND CHARLOTTE BAG,21,2022-12-04 00:00:00,0.69,10863,France
537754,22632,HAND WARMER RED POLKA DOT,40,2023-06-07 00:00:00,1.74,10721,Netherlands
540392,21258,VICTORIAN SEWING BOX LARGE,41,2023-06-20 00:00:00,6.56,10192,Norway
539092,22423,REGENCY CAKESTAND 3 TIER,39,2022-03-04 00:00:00,13.3,11098,Switzerland
537684,21217,RED RETROSPOT MINI CASES,17,2023-12-29 00:00:00,0.75,10827,Netherlands
540695,22632,HAND WARMER RED POLKA DOT,39,2022-02-28 00:00:00,1.87,11101,Norway
539906,85099B,JUMBO BAG RED RETROSPOT,17,2022-06-24 00:00:00,1.39,11246,France
539796,23084,RABBIT NIGHT LIGHT,22,2023-01-14 00:00:00,1.46,10227,United Kingdom
538895,21929,JUMBO BAG PINK POLKADOT,8,2022-08-10 00:00:00,1.91,,United Kingdom
537473,84406B,CREAM CUPID HEARTS COAT HANGER,19,2022-02-26 00:00:00,2.59,10273,Germany
537457,22197,,29,2023-06-20 00:00:00,0.72,10455,United Kingdom
538289,21064,WOOD S/3 CABINET ANT WHITE,19,2023-10-27 00:00:00,17.8,11198,Australia
540787,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,37,2023-12-26 00:00:00,2.74,10806,Norway
540017,23166,MEDIUM CERAMIC TOP STORAGE JAR,30,2023-04-26 00:00:00,1.4,11346,France
539764,22629,SPACEBOY LUNCH BOX,20,2023-07-26 00:00:00,1.91,10055,Australia
537954,22382,LUNCH BOX WITH CUTLERY RETROSPOT,15,2023-01-20 00:00:00,2.22,11190,United Kingdom
538251,23203,LUNCH BAG APPLE DESIGN,13,2023-11-21 00:00:00,1.69,10938,United Kingdom
537885,22175,GIN + TONIC DIET METAL SIGN,47,2022-02-07 00:00:00,2.1,10061,Germany
537088,22629,SPACEBOY LUNCH BOX,2,2022-04-09 00:00:00,2.29,,United Kingdom
536906,22900,SET 2 TEA TOWELS I LOVE LONDON,36,2023-05-30 00:00:00,3.44,10733,United Kingdom
539443,22632,HAND WARMER RED POLKA DOT,21,2023-02-01 00:00:00,1.91,10818,Spain
536788,23166,MEDIUM CERAMIC TOP STORAGE JAR,34,2022-06-03 00:00:00,1.37,10833,Japan
537739,84406B,CREAM CUPID HEARTS COAT HANGER,24,2023-11-14 00:00:00,2.96,10831,United Kingdom
538078,21930,JUMBO STORAGE BAG SUKI,48,2023-12-12 00:00:00,1.72,10064,United Kingdom
539948,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2023-01-21 00:00:00,4.74,10150,United Kingdom
540731,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2023-01-08 00:00:00,4.88,10941,United Kingdom
540630,22469,HEART OF WICKER SMALL,10,2022-12-22 00:00:00,1.36,10864,Switzerland
540683,22900,SET 2 TEA TOWELS I LOVE LONDON,30,2022-11-25 00:00:00,2.46,10232,Belgium
536504,22961,JAM MAKING SET PRINTED,49,2022-03-03 00:00:00,1.16,10442,Switzerland
539258,23084,RABBIT NIGHT LIGHT,15,2022-09-03 00:00:00,1.97,10195,United Kingdom
538187,22632,HAND WARMER RED POLKA DOT,27,2022-08-24 00:00:00,1.95,,Germany
537867,21064,WOOD S/3 CABINET ANT WHITE,19,2022-08-30 00:00:00,20.12,,Norway
540132,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2023-10-18 00:00:00,0.57,11269,United Kingdom
538090,85099B,JUMBO BAG RED RETROSPOT,24,2023-12-16 00:00:00,1.95,10817,France
539546,20725,LUNCH BAG RED RETROSPOT,45,2023-01-08 00:00:00,1.75,10129,United Kingdom
538501,22726,ALARM CLOCK BAKELIKE RED,28,2023-11-10 00:00:00,4.09,11172,Germany
540383,85099B,JUMBO BAG RED RETROSPOT,18,2022-05-02 00:00:00,1.65,,United Kingdom
537180,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,4,2022-03-11 00:00:00,1.83,,United Kingdom
539262,23084,RABBIT NIGHT LIGHT,-32,2022-10-10 00:00:00,1.88,10328,Spain
540080,22144,,27,2022-10-12 00:00:00,1.02,10911,Germany
537281,20719,WOODLAND CHARLOTTE BAG,41,2023-12-05 00:00:00,0.91,11010,United Kingdom
537677,22197,SMALL POPCORN HOLDER,-5,2022-10-17 00:00:00,0.59,11227,United Kingdom
538598,22720,SET OF 3 CAKE TINS PANTRY DESIGN,49,2023-08-25 00:00:00,4.41,10500,Italy
536605,23203,LUNCH BAG APPLE DESIGN,41,2022-10-19 00:00:00,1.45,11198,Netherlands
539570,22457,NATURAL SLATE HEART CHALKBOARD,45,2023-06-05 00:00:00,2.2,10671,Switzerland
538509,47566,PARTY BUNTING,10,2023-04-23 00:00:00,4.0,10506,Sweden
540423,22632,HAND WARMER RED POLKA DOT,48,2022-03-21 00:00:00,2.01,11019,France
540162,22720,SET OF 3 CAKE TINS PANTRY DESIGN,19,2023-01-26 00:00:00,5.9,10359,Netherlands
537764,47566,PARTY BUNTING,13,2022-04-10 00:00:00,4.54,10758,Canada
540382,22423,REGENCY CAKESTAND 3 TIER,5,2022-12-25 00:00:00,12.99,11434,Spain
538608,22726,ALARM CLOCK BAKELIKE RED,43,2023-11-16 00:00:00,4.07,10465,Australia
538327,85099B,JUMBO BAG RED RETROSPOT,-33,2022-12-26 00:00:00,1.84,10570,United Kingdom
537708,22632,HAND WARMER RED POLKA DOT,39,2023-12-28 00:00:00,2.09,10184,Sweden
537721,85099B,JUMBO BAG RED RETROSPOT,16,2022-01-16 00:00:00,1.95,10901,United Kingdom
537824,22457,NATURAL SLATE HEART CHALKBOARD,6,2023-12-15 00:00:00,2.29,,United Kingdom
536483,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,39,2022-04-08 00:00:00,2.72,10174,Sweden
538519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2022-08-26 00:00:00,3.01,10501,Denmark
536405,22382,LUNCH BOX WITH CUTLERY RETROSPOT,37,2022-12-10 00:00:00,2.25,10025,France
538608,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,1,2022-09-13 00:00:00,1.37,10958,USA
538154,84406B,CREAM CUPID HEARTS COAT HANGER,5,2022-11-19 00:00:00,3.27,,Portugal
539570,21977,PACK OF 60 PINK PAISLEY CAKE CASES,43,2023-01-25 00:00:00,0.5,10802,Sweden
537872,85099B,JUMBO BAG RED RETROSPOT,-29,2023-11-01 00:00:00,1.94,11315,France
540474,20725,LUNCH BAG RED RETROSPOT,8,2023-05-17 00:00:00,1.33,11384,Germany
537151,22726,ALARM CLOCK BAKELIKE RED,44,2022-11-24 00:00:00,3.96,10315,Denmark
539413,22720,SET OF 3 CAKE TINS PANTRY DESIGN,41,2023-10-06 00:00:00,4.39,10239,United Kingdom
539688,23209,LUNCH BAG GINGHAM DESIGN,26,2022-12-02 00:00:00,1.95,10264,United Kingdom
538774,21930,JUMBO STORAGE BAG SUKI,1,2022-11-28 00:00:00,2.29,10169,United Kingdom
539318,22423,REGENCY CAKESTAND 3 TIER,38,2022-08-08 00:00:00,14.27,,Japan
540675,85099B,JUMBO BAG RED RETROSPOT,48,2023-07-31 00:00:00,1.89,10769,Spain
540370,22197,SMALL POPCORN HOLDER,22,2023-03-13 00:00:00,0.61,11005,United Kingdom
538989,20725,LUNCH BAG RED RETROSPOT,33,2022-01-21 00:00:00,1.39,11386,Norway
538682,22469,HEART OF WICKER SMALL,36,2023-11-29 00:00:00,1.32,11468,Germany
540518,21217,RED RETROSPOT MINI CASES,32,2023-10-14 00:00:00,0.88,10775,Netherlands
539124,23203,LUNCH BAG APPLE DESIGN,41,2022-11-17 00:00:00,1.73,10207,USA
540696,21212,PACK OF 72 RETROSPOT CAKE CASES,46,2023-03-22 00:00:00,0.52,,Sweden
536873,21064,WOOD S/3 CABINET ANT WHITE,17,2023-04-21 00:00:00,19.49,10945,Germany
539567,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2022-04-28 00:00:00,0.5,11141,Canada
539179,23355,HOT WATER BOTTLE KEEP CALM,20,2023-08-07 00:00:00,4.28,10245,United Kingdom
539751,23166,MEDIUM CERAMIC TOP STORAGE JAR,-8,2022-11-17 00:00:00,1.04,11196,Japan
536568,21930,JUMBO STORAGE BAG SUKI,33,2023-10-04 00:00:00,1.75,11082,Germany
539532,20719,WOODLAND CHARLOTTE BAG,33,2023-10-16 00:00:00,1.0,10047,Netherlands
537675,22629,SPACEBOY LUNCH BOX,33,2023-07-11 00:00:00,1.93,,Australia
538309,22197,SMALL POPCORN HOLDER,24,2022-03-11 00:00:00,0.67,11010,Denmark
