InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,YearMonth
537618,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26,2023-10-24,2.52,11120,Finland,65.52,2023,10,24,Tuesday,2023-10
537981,22197,SMALL POPCORN HOLDER,37,2022-10-29,0.6,10446,Australia,22.2,2022,10,29,Saturday,2022-10
537183,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2023-11-23,4.09,11493,Netherlands,36.81,2023,11,23,Thursday,2023-11
538841,85099B,JUMBO BAG RED RETROSPOT,39,2023-11-21,1.94,10080,Australia,75.66,2023,11,21,Tuesday,2023-11
537150,20727,LUNCH BAG BLACK SKULL,23,2022-01-22,1.93,10651,United Kingdom,44.39,2022,1,22,Saturday,2022-01
540440,22144,FINISH LINE ENAMEL MUG,9,2023-11-27,1.03,11299,France,9.27,2023,11,27,Monday,2023-11
538041,22469,HEART OF WICKER SMALL,43,2022-11-28,1.26,10210,United Kingdom,54.18,2022,11,28,Monday,2022-11
540184,22197,SMALL POPCORN HOLDER,11,2022-12-06,0.6,11111,Australia,6.6,2022,12,6,Tuesday,2022-12
536439,23166,MEDIUM CERAMIC TOP STORAGE JAR,27,2023-08-29,1.32,10522,Italy,35.64,2023,8,29,Tuesday,2023-08
538145,22720,SET OF 3 CAKE TINS PANTRY DESIGN,26,2022-11-28,4.68,11259,Singapore,121.68,2022,11,28,Monday,2022-11
537545,22632,HAND WARMER RED POLKA DOT,28,2023-01-13,2.39,11225,Germany,66.92,2023,1,13,Friday,2023-01
537585,84997C,RECYCLED ACRYLIC BEAD NECKLACE,39,2022-12-03,0.91,10989,Spain,35.49,2022,12,3,Saturday,2022-12
540372,21217,RED RETROSPOT MINI CASES,20,2023-11-09,0.96,11368,United Kingdom,19.2,2023,11,9,Thursday,2023-11
536894,21212,PACK OF 72 RETROSPOT CAKE CASES,43,2022-10-15,0.57,10513,United Kingdom,24.51,2022,10,15,Saturday,2022-10
538261,22197,SMALL POPCORN HOLDER,34,2023-09-18,0.78,10614,Sweden,26.52,2023,9,18,Monday,2023-09
537586,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2022-11-30,3.73,10088,Belgium,82.06,2022,11,30,Wednesday,2022-11
539499,23203,LUNCH BAG APPLE DESIGN,14,2023-10-15,1.65,10843,Canada,23.1,2023,10,15,Sunday,2023-10
536698,22616,PACK OF 12 LONDON TISSUES,21,2022-11-26,0.81,11334,Australia,17.01,2022,11,26,Saturday,2022-11
536457,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2023-07-02,0.6,10531,Switzerland,1.8,2023,7,2,Sunday,2023-07
539843,21064,WOOD S/3 CABINET ANT WHITE,2,2023-08-14,15.37,10013,Spain,30.74,2023,8,14,Monday,2023-08
536913,22144,FINISH LINE ENAMEL MUG,14,2023-10-01,1.04,11471,France,14.56,2023,10,1,Sunday,2023-10
538602,84997C,RECYCLED ACRYLIC BEAD NECKLACE,36,2023-09-26,0.93,10458,Belgium,33.48,2023,9,26,Tuesday,2023-09
539343,85099B,JUMBO BAG RED RETROSPOT,47,2023-10-25,1.81,11476,Germany,85.07,2023,10,25,Wednesday,2023-10
537953,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2022-10-06,3.78,10932,United Kingdom,26.46,2022,10,6,Thursday,2022-10
540121,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2022-03-02,4.36,10069,France,8.72,2022,3,2,Wednesday,2022-03
538004,21212,PACK OF 72 RETROSPOT CAKE CASES,20,2022-05-27,0.64,11085,Sweden,12.8,2022,5,27,Friday,2022-05
538529,21929,JUMBO BAG PINK POLKADOT,37,2022-07-23,1.61,10437,United Kingdom,59.57,2022,7,23,Saturday,2022-07
540365,85099B,JUMBO BAG RED RETROSPOT,20,2023-10-18,1.58,11022,France,31.6,2023,10,18,Wednesday,2023-10
540342,47566,PARTY BUNTING,10,2023-06-16,4.45,11390,Germany,44.5,2023,6,16,Friday,2023-06
536930,22197,SMALL POPCORN HOLDER,27,2022-09-02,0.64,11273,United Kingdom,17.28,2022,9,2,Friday,2022-09
540387,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2022-11-23,2.48,10282,Germany,69.44,2022,11,23,Wednesday,2022-11
537770,21977,PACK OF 60 PINK PAISLEY CAKE CASES,25,2023-03-05,0.61,10395,United Kingdom,15.25,2023,3,5,Sunday,2023-03
537374,21977,PACK OF 60 PINK PAISLEY CAKE CASES,49,2023-12-10,0.62,11255,United Kingdom,30.38,2023,12,10,Sunday,2023-12
538464,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2023-10-16,0.58,10870,Singapore,12.76,2023,10,16,Monday,2023-10
538559,21929,JUMBO BAG PINK POLKADOT,48,2022-01-25,1.72,10476,Netherlands,82.56,2022,1,25,Tuesday,2022-01
537429,21930,JUMBO STORAGE BAG SUKI,22,2023-12-23,2.27,10804,United Kingdom,49.94,2023,12,23,Saturday,2023-12
536376,22720,SET OF 3 CAKE TINS PANTRY DESIGN,38,2022-10-10,4.99,11030,United Kingdom,189.62,2022,10,10,Monday,2022-10
538265,22423,REGENCY CAKESTAND 3 TIER,25,2022-07-30,10.87,10472,United Kingdom,271.75,2022,7,30,Saturday,2022-07
537265,21930,JUMBO STORAGE BAG SUKI,10,2023-08-15,2.1,11433,United Kingdom,21.0,2023,8,15,Tuesday,2023-08
537693,20725,LUNCH BAG RED RETROSPOT,42,2023-10-05,1.5,11379,United Kingdom,63.0,2023,10,5,Thursday,2023-10
538146,20727,Unknown Product,49,2022-10-27,1.45,11157,Germany,71.05,2022,10,27,Thursday,2022-10
537383,21930,JUMBO STORAGE BAG SUKI,11,2022-10-14,1.69,11154,United Kingdom,18.59,2022,10,14,Friday,2022-10
536402,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2023-09-01,1.02,10291,Netherlands,3.06,2023,9,1,Friday,2023-09
537042,85099B,JUMBO BAG RED RETROSPOT,27,2023-12-13,1.36,11385,United Kingdom,36.72,2023,12,13,Wednesday,2023-12
537113,21930,JUMBO STORAGE BAG SUKI,23,2023-05-30,1.66,10588,Spain,38.18,2023,5,30,Tuesday,2023-05
537879,23166,MEDIUM CERAMIC TOP STORAGE JAR,15,2022-01-02,1.13,11411,Belgium,16.95,2022,1,2,Sunday,2022-01
538287,47566,PARTY BUNTING,1,2023-11-05,5.79,10889,Netherlands,5.79,2023,11,5,Sunday,2023-11
537049,22197,SMALL POPCORN HOLDER,22,2022-11-13,0.85,11178,United Kingdom,18.7,2022,11,13,Sunday,2022-11
540335,21258,VICTORIAN SEWING BOX LARGE,1,2022-03-10,7.31,10141,United Kingdom,7.31,2022,3,10,Thursday,2022-03
537488,22616,PACK OF 12 LONDON TISSUES,49,2023-03-13,0.73,10591,United Kingdom,35.77,2023,3,13,Monday,2023-03
537676,21930,JUMBO STORAGE BAG SUKI,47,2023-05-02,2.21,11445,Belgium,103.87,2023,5,2,Tuesday,2023-05
537323,22720,SET OF 3 CAKE TINS PANTRY DESIGN,30,2022-03-19,4.26,10905,Singapore,127.8,2022,3,19,Saturday,2022-03
540046,84997C,RECYCLED ACRYLIC BEAD NECKLACE,21,2023-10-27,0.93,11089,United Kingdom,19.53,2023,10,27,Friday,2023-10
540689,22197,SMALL POPCORN HOLDER,44,2022-12-18,0.71,10419,United Kingdom,31.24,2022,12,18,Sunday,2022-12
539745,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-13,2.46,11483,Netherlands,2.46,2023,12,13,Wednesday,2023-12
539410,21258,VICTORIAN SEWING BOX LARGE,27,2023-12-18,7.47,10217,United Kingdom,201.69,2023,12,18,Monday,2023-12
538451,22720,SET OF 3 CAKE TINS PANTRY DESIGN,27,2023-09-18,5.49,10592,United Kingdom,148.23,2023,9,18,Monday,2023-09
537544,22175,GIN + TONIC DIET METAL SIGN,28,2022-11-20,2.42,11391,United Kingdom,67.76,2022,11,20,Sunday,2022-11
537797,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,30,2023-10-14,1.41,11489,United Kingdom,42.3,2023,10,14,Saturday,2023-10
540189,84406B,CREAM CUPID HEARTS COAT HANGER,44,2022-11-24,2.7,10867,United Kingdom,118.8,2022,11,24,Thursday,2022-11
540821,20719,WOODLAND CHARLOTTE BAG,28,2023-02-27,0.9,11161,United Kingdom,25.2,2023,2,27,Monday,2023-02
537721,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2022-11-11,2.16,10368,United Kingdom,12.96,2022,11,11,Friday,2022-11
539032,21064,WOOD S/3 CABINET ANT WHITE,45,2023-02-26,14.01,10554,Netherlands,630.45,2023,2,26,Sunday,2023-02
538844,22900,SET 2 TEA TOWELS I LOVE LONDON,32,2022-06-28,2.78,10227,Japan,88.96,2022,6,28,Tuesday,2022-06
539038,22423,REGENCY CAKESTAND 3 TIER,49,2023-01-14,11.06,10696,Canada,541.94,2023,1,14,Saturday,2023-01
540676,22111,SCOTTIE DOG HOT WATER BOTTLE,44,2023-06-28,4.55,10522,United Kingdom,200.2,2023,6,28,Wednesday,2023-06
537647,84406B,CREAM CUPID HEARTS COAT HANGER,35,2022-05-15,2.62,10854,Finland,91.7,2022,5,15,Sunday,2022-05
536856,20727,LUNCH BAG BLACK SKULL,39,2022-07-07,1.91,10005,Sweden,74.49,2022,7,7,Thursday,2022-07
538632,23228,SPACESHIP LAMP,18,2022-12-20,2.49,10187,Germany,44.82,2022,12,20,Tuesday,2022-12
538746,22469,HEART OF WICKER SMALL,3,2022-08-06,1.59,10939,Australia,4.77,2022,8,6,Saturday,2022-08
539938,22616,PACK OF 12 LONDON TISSUES,29,2022-12-05,0.79,10334,France,22.91,2022,12,5,Monday,2022-12
537032,22423,REGENCY CAKESTAND 3 TIER,48,2022-11-08,14.74,10637,United Kingdom,707.52,2022,11,8,Tuesday,2022-11
540465,22629,SPACEBOY LUNCH BOX,41,2022-11-09,1.91,10356,Australia,78.31,2022,11,9,Wednesday,2022-11
540117,23203,LUNCH BAG APPLE DESIGN,49,2023-11-13,1.66,10384,Netherlands,81.34,2023,11,13,Monday,2023-11
538004,23355,HOT WATER BOTTLE KEEP CALM,26,2023-12-20,5.5,10082,France,143.0,2023,12,20,Wednesday,2023-12
536575,22144,FINISH LINE ENAMEL MUG,1,2022-03-28,0.9,11019,United Kingdom,0.9,2022,3,28,Monday,2022-03
539330,22720,SET OF 3 CAKE TINS PANTRY DESIGN,38,2022-12-13,5.14,11066,Finland,195.32,2022,12,13,Tuesday,2022-12
538170,20727,Unknown Product,31,2023-05-03,1.97,10018,United Kingdom,61.07,2023,5,3,Wednesday,2023-05
538675,22961,JAM MAKING SET PRINTED,32,2023-10-01,1.47,10955,United Kingdom,47.04,2023,10,1,Sunday,2023-10
540327,23203,LUNCH BAG APPLE DESIGN,21,2023-03-28,1.69,10772,United Kingdom,35.49,2023,3,28,Tuesday,2023-03
540367,22197,SMALL POPCORN HOLDER,15,2022-11-15,0.62,10154,Germany,9.3,2022,11,15,Tuesday,2022-11
538639,23084,RABBIT NIGHT LIGHT,39,2022-02-05,1.55,10220,Italy,60.45,2022,2,5,Saturday,2022-02
539433,22632,HAND WARMER RED POLKA DOT,34,2022-03-15,2.37,11095,France,80.58,2022,3,15,Tuesday,2022-03
538979,22175,GIN + TONIC DIET METAL SIGN,39,2023-09-26,2.22,10173,United Kingdom,86.58,2023,9,26,Tuesday,2023-09
540840,20725,LUNCH BAG RED RETROSPOT,1,2022-11-06,1.83,10910,United Kingdom,1.83,2022,11,6,Sunday,2022-11
539489,20727,LUNCH BAG BLACK SKULL,44,2023-02-10,1.95,10903,Australia,85.8,2023,2,10,Friday,2023-02
536621,20719,WOODLAND CHARLOTTE BAG,5,2023-07-12,0.69,10205,United Kingdom,3.45,2023,7,12,Wednesday,2023-07
539622,21930,JUMBO STORAGE BAG SUKI,33,2023-10-20,2.49,10856,Finland,82.17,2023,10,20,Friday,2023-10
537632,21217,RED RETROSPOT MINI CASES,38,2023-06-13,0.86,10550,United Kingdom,32.68,2023,6,13,Tuesday,2023-06
538765,22632,HAND WARMER RED POLKA DOT,26,2023-09-22,1.69,10858,Netherlands,43.94,2023,9,22,Friday,2023-09
540355,20727,LUNCH BAG BLACK SKULL,23,2023-04-01,1.81,11186,Denmark,41.63,2023,4,1,Saturday,2023-04
537713,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2023-03-15,5.59,10298,Germany,44.72,2023,3,15,Wednesday,2023-03
540498,22382,LUNCH BOX WITH CUTLERY RETROSPOT,12,2023-01-15,2.62,10205,Switzerland,31.44,2023,1,15,Sunday,2023-01
537886,23084,RABBIT NIGHT LIGHT,39,2022-10-16,1.9,11426,United Kingdom,74.1,2022,10,16,Sunday,2022-10
538257,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,24,2022-05-12,2.53,10366,United Kingdom,60.72,2022,5,12,Thursday,2022-05
538122,22900,SET 2 TEA TOWELS I LOVE LONDON,30,2022-10-18,2.47,10292,Portugal,74.1,2022,10,18,Tuesday,2022-10
537669,22197,SMALL POPCORN HOLDER,18,2022-06-03,0.66,11290,Netherlands,11.88,2022,6,3,Friday,2022-06
537311,23203,LUNCH BAG APPLE DESIGN,3,2023-10-17,1.51,10798,Germany,4.53,2023,10,17,Tuesday,2023-10
539842,23084,Unknown Product,6,2022-10-10,1.96,10903,United Kingdom,11.76,2022,10,10,Monday,2022-10
537604,21977,PACK OF 60 PINK PAISLEY CAKE CASES,42,2023-12-04,0.49,11355,United Kingdom,20.58,2023,12,4,Monday,2023-12
539712,47566,PARTY BUNTING,19,2023-04-28,4.83,10986,Germany,91.77,2023,4,28,Friday,2023-04
539997,22726,ALARM CLOCK BAKELIKE RED,20,2022-01-04,4.45,10554,Singapore,89.0,2022,1,4,Tuesday,2022-01
539392,21977,PACK OF 60 PINK PAISLEY CAKE CASES,17,2023-11-04,0.66,10515,Germany,11.22,2023,11,4,Saturday,2023-11
538504,23166,Unknown Product,47,2023-10-07,1.27,10516,Portugal,59.69,2023,10,7,Saturday,2023-10
538843,22197,SMALL POPCORN HOLDER,15,2022-12-28,0.68,10657,United Kingdom,10.2,2022,12,28,Wednesday,2022-12
540383,23166,MEDIUM CERAMIC TOP STORAGE JAR,7,2023-10-28,1.04,10274,Canada,7.28,2023,10,28,Saturday,2023-10
539296,23228,SPACESHIP LAMP,30,2022-10-25,2.19,10798,United Kingdom,65.7,2022,10,25,Tuesday,2022-10
536574,22457,NATURAL SLATE HEART CHALKBOARD,44,2022-07-16,2.23,10943,Switzerland,98.12,2022,7,16,Saturday,2022-07
536446,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,23,2023-04-04,2.34,11005,Germany,53.82,2023,4,4,Tuesday,2023-04
537372,20727,LUNCH BAG BLACK SKULL,45,2023-10-11,1.4,11274,United Kingdom,63.0,2023,10,11,Wednesday,2023-10
539445,21258,VICTORIAN SEWING BOX LARGE,38,2022-05-10,8.69,10146,Japan,330.22,2022,5,10,Tuesday,2022-05
539335,20719,WOODLAND CHARLOTTE BAG,39,2023-05-02,0.81,10263,Australia,31.59,2023,5,2,Tuesday,2023-05
536919,21217,RED RETROSPOT MINI CASES,37,2022-09-15,0.74,10763,United Kingdom,27.38,2022,9,15,Thursday,2022-09
537529,22720,SET OF 3 CAKE TINS PANTRY DESIGN,25,2022-10-05,5.55,10456,Germany,138.75,2022,10,5,Wednesday,2022-10
537367,22469,HEART OF WICKER SMALL,29,2022-11-08,1.64,10686,Finland,47.56,2022,11,8,Tuesday,2022-11
538370,22629,SPACEBOY LUNCH BOX,37,2022-10-05,2.01,10395,Norway,74.37,2022,10,5,Wednesday,2022-10
538054,23203,LUNCH BAG APPLE DESIGN,19,2023-12-22,1.42,10242,United Kingdom,26.98,2023,12,22,Friday,2023-12
540644,22720,SET OF 3 CAKE TINS PANTRY DESIGN,24,2023-03-25,5.25,10043,United Kingdom,126.0,2023,3,25,Saturday,2023-03
539664,20725,LUNCH BAG RED RETROSPOT,30,2022-04-05,1.86,10599,United Kingdom,55.8,2022,4,5,Tuesday,2022-04
539590,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2023-08-19,4.14,10089,United Kingdom,33.12,2023,8,19,Saturday,2023-08
537215,21929,JUMBO BAG PINK POLKADOT,13,2023-12-07,1.96,10237,United Kingdom,25.48,2023,12,7,Thursday,2023-12
539337,22726,ALARM CLOCK BAKELIKE RED,12,2022-12-13,3.98,10376,United Kingdom,47.76,2022,12,13,Tuesday,2022-12
540011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2022-12-28,2.66,10395,United Kingdom,122.36,2022,12,28,Wednesday,2022-12
537125,23166,MEDIUM CERAMIC TOP STORAGE JAR,3,2023-01-09,1.02,10226,United Kingdom,3.06,2023,1,9,Monday,2023-01
540534,22197,SMALL POPCORN HOLDER,10,2022-07-30,0.71,11348,Canada,7.1,2022,7,30,Saturday,2022-07
540610,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,22,2023-01-04,2.28,11044,United Kingdom,50.16,2023,1,4,Wednesday,2023-01
539863,21064,WOOD S/3 CABINET ANT WHITE,15,2023-12-01,18.91,10979,Sweden,283.65,2023,12,1,Friday,2023-12
539439,22144,FINISH LINE ENAMEL MUG,26,2022-10-20,1.27,11297,United Kingdom,33.02,2022,10,20,Thursday,2022-10
540477,22961,JAM MAKING SET PRINTED,41,2023-02-21,1.17,11230,Germany,47.97,2023,2,21,Tuesday,2023-02
538865,21930,JUMBO STORAGE BAG SUKI,23,2023-12-15,2.26,10825,United Kingdom,51.98,2023,12,15,Friday,2023-12
540803,23209,LUNCH BAG GINGHAM DESIGN,44,2022-09-09,1.4,10764,United Kingdom,61.6,2022,9,9,Friday,2022-09
537577,21977,PACK OF 60 PINK PAISLEY CAKE CASES,42,2022-01-30,0.62,10359,Belgium,26.04,2022,1,30,Sunday,2022-01
538142,23084,RABBIT NIGHT LIGHT,8,2022-11-03,1.97,11361,Spain,15.76,2022,11,3,Thursday,2022-11
538197,21929,JUMBO BAG PINK POLKADOT,41,2022-02-04,1.65,10167,United Kingdom,67.65,2022,2,4,Friday,2022-02
538619,22961,Unknown Product,15,2023-04-29,1.49,10381,Japan,22.35,2023,4,29,Saturday,2023-04
537659,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,21,2023-08-08,1.77,10342,Finland,37.17,2023,8,8,Tuesday,2023-08
538869,23355,HOT WATER BOTTLE KEEP CALM,24,2023-01-14,3.92,10113,United Kingdom,94.08,2023,1,14,Saturday,2023-01
537172,20719,WOODLAND CHARLOTTE BAG,37,2022-10-19,0.94,10375,United Kingdom,34.78,2022,10,19,Wednesday,2022-10
540578,20727,LUNCH BAG BLACK SKULL,29,2022-09-22,1.66,11013,Germany,48.14,2022,9,22,Thursday,2022-09
536812,20719,WOODLAND CHARLOTTE BAG,32,2023-05-07,0.82,11211,United Kingdom,26.24,2023,5,7,Sunday,2023-05
537867,22111,SCOTTIE DOG HOT WATER BOTTLE,36,2022-12-25,5.52,11372,Belgium,198.72,2022,12,25,Sunday,2022-12
539798,22111,SCOTTIE DOG HOT WATER BOTTLE,25,2023-06-28,5.34,10477,United Kingdom,133.5,2023,6,28,Wednesday,2023-06
536680,47566,PARTY BUNTING,27,2023-12-20,4.76,10944,United Kingdom,128.52,2023,12,20,Wednesday,2023-12
536610,22111,SCOTTIE DOG HOT WATER BOTTLE,20,2022-06-09,5.23,10314,United Kingdom,104.6,2022,6,9,Thursday,2022-06
539266,22382,LUNCH BOX WITH CUTLERY RETROSPOT,39,2023-07-13,2.22,11361,Spain,86.58,2023,7,13,Thursday,2023-07
538365,22726,ALARM CLOCK BAKELIKE RED,49,2022-04-18,3.26,10887,United Kingdom,159.74,2022,4,18,Monday,2022-04
538512,20727,LUNCH BAG BLACK SKULL,30,2022-11-11,1.61,10104,Australia,48.3,2022,11,11,Friday,2022-11
540684,22111,SCOTTIE DOG HOT WATER BOTTLE,20,2023-11-28,5.5,10421,Denmark,110.0,2023,11,28,Tuesday,2023-11
537534,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,36,2022-06-23,1.54,10352,Germany,55.44,2022,6,23,Thursday,2022-06
536571,22632,HAND WARMER RED POLKA DOT,11,2022-10-23,2.28,10386,United Kingdom,25.08,2022,10,23,Sunday,2022-10
537857,84997C,RECYCLED ACRYLIC BEAD NECKLACE,8,2023-12-13,1.11,11043,France,8.88,2023,12,13,Wednesday,2023-12
540098,22175,Unknown Product,27,2022-07-06,2.05,11226,Belgium,55.35,2022,7,6,Wednesday,2022-07
540358,22629,SPACEBOY LUNCH BOX,47,2022-10-08,2.11,11008,United Kingdom,99.17,2022,10,8,Saturday,2022-10
538795,22111,SCOTTIE DOG HOT WATER BOTTLE,22,2022-05-08,4.8,10184,Switzerland,105.6,2022,5,8,Sunday,2022-05
537059,22382,Unknown Product,44,2023-02-25,2.94,10660,United Kingdom,129.36,2023,2,25,Saturday,2023-02
540844,85099B,JUMBO BAG RED RETROSPOT,5,2023-01-25,1.61,10427,Norway,8.05,2023,1,25,Wednesday,2023-01
538639,20727,LUNCH BAG BLACK SKULL,41,2023-07-04,1.76,10753,Netherlands,72.16,2023,7,4,Tuesday,2023-07
536603,84406B,CREAM CUPID HEARTS COAT HANGER,31,2022-08-30,3.25,10622,United Kingdom,100.75,2022,8,30,Tuesday,2022-08
537768,21217,Unknown Product,48,2022-11-12,0.87,10843,United Kingdom,41.76,2022,11,12,Saturday,2022-11
540033,21064,WOOD S/3 CABINET ANT WHITE,42,2022-03-18,17.41,11342,Switzerland,731.22,2022,3,18,Friday,2022-03
539419,22144,FINISH LINE ENAMEL MUG,28,2022-07-28,1.25,10019,Switzerland,35.0,2022,7,28,Thursday,2022-07
540491,23203,LUNCH BAG APPLE DESIGN,20,2022-08-05,1.86,10376,Singapore,37.2,2022,8,5,Friday,2022-08
539010,22961,JAM MAKING SET PRINTED,14,2023-10-17,1.37,10394,United Kingdom,19.18,2023,10,17,Tuesday,2023-10
536548,22423,REGENCY CAKESTAND 3 TIER,32,2022-11-06,10.75,10964,United Kingdom,344.0,2022,11,6,Sunday,2022-11
539722,84406B,CREAM CUPID HEARTS COAT HANGER,34,2023-07-06,2.72,11094,United Kingdom,92.48,2023,7,6,Thursday,2023-07
539301,22900,SET 2 TEA TOWELS I LOVE LONDON,45,2022-03-19,3.37,11108,Spain,151.65,2022,3,19,Saturday,2022-03
536639,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2022-10-09,4.89,11250,United Kingdom,19.56,2022,10,9,Sunday,2022-10
538324,20725,LUNCH BAG RED RETROSPOT,49,2022-11-17,1.96,11370,Germany,96.04,2022,11,17,Thursday,2022-11
537867,22457,NATURAL SLATE HEART CHALKBOARD,40,2022-12-08,1.74,10071,United Kingdom,69.6,2022,12,8,Thursday,2022-12
538555,23355,HOT WATER BOTTLE KEEP CALM,31,2023-06-05,5.01,10707,Canada,155.31,2023,6,5,Monday,2023-06
537159,21064,WOOD S/3 CABINET ANT WHITE,3,2023-03-28,17.29,11116,United Kingdom,51.87,2023,3,28,Tuesday,2023-03
538942,22111,SCOTTIE DOG HOT WATER BOTTLE,8,2022-12-08,4.3,10323,United Kingdom,34.4,2022,12,8,Thursday,2022-12
539475,20727,LUNCH BAG BLACK SKULL,13,2023-11-03,1.5,11489,Sweden,19.5,2023,11,3,Friday,2023-11
537648,22111,SCOTTIE DOG HOT WATER BOTTLE,44,2023-11-04,5.24,11419,Australia,230.56,2023,11,4,Saturday,2023-11
537038,22616,PACK OF 12 LONDON TISSUES,28,2022-10-17,0.96,10450,Germany,26.88,2022,10,17,Monday,2022-10
537463,22900,SET 2 TEA TOWELS I LOVE LONDON,22,2022-10-19,2.48,11079,Portugal,54.56,2022,10,19,Wednesday,2022-10
538291,22382,LUNCH BOX WITH CUTLERY RETROSPOT,48,2023-12-10,2.16,10893,United Kingdom,103.68,2023,12,10,Sunday,2023-12
538082,22144,FINISH LINE ENAMEL MUG,28,2023-10-05,0.98,10041,Spain,27.44,2023,10,5,Thursday,2023-10
538582,22632,HAND WARMER RED POLKA DOT,20,2023-12-02,2.27,10067,United Kingdom,45.4,2023,12,2,Saturday,2023-12
540739,22111,SCOTTIE DOG HOT WATER BOTTLE,19,2022-07-12,5.54,10275,Netherlands,105.26,2022,7,12,Tuesday,2022-07
537205,23084,RABBIT NIGHT LIGHT,22,2023-04-21,1.51,10099,Sweden,33.22,2023,4,21,Friday,2023-04
537478,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-02,2.94,11344,France,8.82,2023,10,2,Monday,2023-10
540302,85099B,JUMBO BAG RED RETROSPOT,28,2023-09-02,1.97,10270,Japan,55.16,2023,9,2,Saturday,2023-09
538434,23209,LUNCH BAG GINGHAM DESIGN,30,2022-10-06,1.96,10021,France,58.8,2022,10,6,Thursday,2022-10
540661,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,13,2023-12-04,2.11,11145,Switzerland,27.43,2023,12,4,Monday,2023-12
538531,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,25,2022-01-29,2.69,11142,Germany,67.25,2022,1,29,Saturday,2022-01
536988,21930,JUMBO STORAGE BAG SUKI,47,2023-11-11,1.99,10441,Spain,93.53,2023,11,11,Saturday,2023-11
537729,23209,LUNCH BAG GINGHAM DESIGN,37,2022-05-27,1.45,10941,Belgium,53.65,2022,5,27,Friday,2022-05
540639,85099B,JUMBO BAG RED RETROSPOT,14,2023-12-15,1.61,10369,Australia,22.54,2023,12,15,Friday,2023-12
537067,20727,LUNCH BAG BLACK SKULL,35,2022-06-24,1.62,10520,Belgium,56.7,2022,6,24,Friday,2022-06
537830,23084,RABBIT NIGHT LIGHT,27,2022-11-21,1.92,10175,United Kingdom,51.84,2022,11,21,Monday,2022-11
537410,21930,JUMBO STORAGE BAG SUKI,28,2022-09-20,1.91,11148,Norway,53.48,2022,9,20,Tuesday,2022-09
539900,84997C,RECYCLED ACRYLIC BEAD NECKLACE,12,2023-11-26,0.93,10609,Netherlands,11.16,2023,11,26,Sunday,2023-11
540281,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2022-08-26,1.32,11360,Norway,63.36,2022,8,26,Friday,2022-08
540171,21212,PACK OF 72 RETROSPOT CAKE CASES,37,2023-10-29,0.56,10835,United Kingdom,20.72,2023,10,29,Sunday,2023-10
539950,21929,JUMBO BAG PINK POLKADOT,33,2023-07-05,1.89,10165,United Kingdom,62.37,2023,7,5,Wednesday,2023-07
539062,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,32,2022-06-08,3.02,11171,Germany,96.64,2022,6,8,Wednesday,2022-06
538918,22144,FINISH LINE ENAMEL MUG,37,2022-10-15,1.12,10969,USA,41.44,2022,10,15,Saturday,2022-10
538714,22175,GIN + TONIC DIET METAL SIGN,45,2023-03-21,2.29,10405,United Kingdom,103.05,2023,3,21,Tuesday,2023-03
539527,23228,SPACESHIP LAMP,9,2023-12-29,2.2,11438,United Kingdom,19.8,2023,12,29,Friday,2023-12
537958,23228,SPACESHIP LAMP,29,2023-10-24,2.12,10215,United Kingdom,61.48,2023,10,24,Tuesday,2023-10
538178,22197,SMALL POPCORN HOLDER,44,2022-06-22,0.83,10927,United Kingdom,36.52,2022,6,22,Wednesday,2022-06
536463,84406B,CREAM CUPID HEARTS COAT HANGER,20,2023-02-18,2.94,10983,Denmark,58.8,2023,2,18,Saturday,2023-02
539114,21064,WOOD S/3 CABINET ANT WHITE,40,2023-12-14,15.99,10445,United Kingdom,639.6,2023,12,14,Thursday,2023-12
